74;8209;"P WEH WHR Simmefassung              WHF Wehrfeld 3                KLAPPE 14";2017;05;15;15;58;00;s;28.290659;cm;D
75;8210;"P WEH WHR Simmefassung              GAB Grundablass               SCHUTZ 16";2017;05;15;15;58;00;s;0.000000;cm;D
76;8211;"P WEH WHR Simmefassung              ORG Stolleneinlauf            SEGMNT 15";2017;05;15;15;58;00;s;275.399017;cm;D
77;8212;"P MAA WKW Spiez                                                   MWV    P-Sum";2017;05;15;15;58;00;s;16.929989;MW;D
91;7182;"P WEH WHR Erlenbach                 WHF Wehrfeld 1                KLAPPE 12";2017;05;15;15;58;00;s;0.250244;cm;D
92;7183;"P WEH WHR Erlenbach                 WHF Wehrfeld 2                KLAPPE 22";2017;05;15;15;58;00;s;0.457764;cm;D
93;7184;"P WEH WHR Erlenbach                 WHF Wehrfeld 3                KLAPPE 32";2017;05;15;15;58;00;s;0.128174;cm;D
94;7185;"P WEH WHR Erlenbach                 WHF Wehrfeld 1                SEGMNT 11";2017;05;15;15;58;00;s;0.303578;cm;D
95;7186;"P WEH WHR Erlenbach                 WHF Wehrfeld 2                SEGMNT 21";2017;05;15;15;58;00;s;0.002170;cm;D
96;7187;"P WEH WHR Erlenbach                 WHF Wehrfeld 3                SEGMNT 31";2017;05;15;15;58;00;s;0.378966;cm;D
97;7188;"P WEH WHR Erlenbach                 WHF Wehrfeld 1                SYW    Koten";2017;05;15;15;58;00;s;679.353027;m.ü.M;D
98;7189;"P WEH WHR Erlenbach                 WHF Wehrfeld 2                SYW    Koten";2017;05;15;15;58;00;s;679.349976;m.ü.M;D
99;7190;"P WEH WHR Erlenbach                 WHF Wehrfeld 3                SYW    Koten";2017;05;15;15;58;00;s;679.353760;m.ü.M;D
100;7212;"P WEH WHR Bannwil                   WHF Wehrfeld 1                KLAPPE 1";2017;05;15;15;58;00;s;0.000000;cm;D
101;7213;"P WEH WHR Bannwil                   WHF Wehrfeld 2                KLAPPE 2";2017;05;15;15;58;00;s;0.000000;cm;D
102;7214;"P WEH WHR Bannwil                   WHF Wehrfeld 3                KLAPPE 3";2017;05;15;15;58;00;s;0.000000;cm;D
103;7215;"P WEH WHR Bannwil                   WHF Wehrfeld 1                SEGMNT 1";2017;05;15;15;58;00;s;0.000000;cm;D
104;7216;"P WEH WHR Bannwil                   WHF Wehrfeld 2                SEGMNT 2";2017;05;15;15;58;00;s;0.000000;cm;D
105;7217;"P WEH WHR Bannwil                   WHF Wehrfeld 1                SYW    Koten";2017;05;15;15;58;00;s;409.179993;m.ü.M;D
106;7218;"P WEH WHR Bannwil                   WHF Wehrfeld 2                SYW    Koten";2017;05;15;15;58;00;s;409.179993;m.ü.M;D
107;7219;"P WEH WHR Bannwil                   WHF Wehrfeld 3                SYW    Koten";2017;05;15;15;58;00;s;409.179993;m.ü.M;D
108;7220;"P WEH WHR Kanderfassung             WHF Wehrfeld 1                KLAPPE 2";2017;05;15;15;58;00;s;18.601032;cm;D
109;7221;"P WEH WHR Kanderfassung             WHF Wehrfeld 1                SEGMNT 1";2017;05;15;15;58;00;s;0.442519;cm;D
110;7222;"P WEH WHR Kanderfassung             WHF Kanaleinlauf              SEGMNT 3";2017;05;15;15;58;00;s;115.207375;cm;D
111;7223;"P WEH WHR Kanderfassung             WHF Spühlfeld                 SEGMNT 4";2017;05;15;15;58;00;s;21.079741;cm;D
112;7224;"P WEH WHR Kanderfassung             WHF Wehrfeld 1                SYW    Koten";2017;05;15;15;58;00;s;623.104431;m.ü.M;D
113;7225;"P WEH WHR Kanderfassung             WHF Kanaleinlauf              SEGMNT 3";2017;05;15;15;58;00;s;626.302124;m.ü.M;D
114;8946;"P WEH WHR Kanderfassung             WHF Spühlfeld                 SEGMNT 4";2017;05;15;15;58;00;s;623.580811;m.ü.M;D
115;7227;"P WEH WHR Bannwil                   WHF Wehrfeld 3                SEGMNT 3";2017;05;15;15;58;00;s;0.000000;cm;D
116;7228;"P WEH WHR Simmefassung              WHF Wehrfeld 2                KLAPPE 13";2017;05;15;15;58;00;s;58.656574;cm;D
117;7229;"P WEH WHR Simmefassung              WHF Wehrfeld 2                SEGMNT 12";2017;05;15;15;58;00;s;0.000000;cm;D
118;7230;"P WEH WHR Simmefassung              WHF Wehrfeld 2                SYW    Koten";2017;05;15;15;58;00;s;620.340027;m.ü.M;D
119;7191;"P WEH WHR Niederried                WHF Wehrfeld 1                KLAPPE 1A";2017;05;15;15;58;00;s;0.000000;cm;D
120;7192;"P WEH WHR Niederried                WHF Wehrfeld 1                SEGMNT 1";2017;05;15;15;58;00;s;0.000000;cm;D
121;7193;"P WEH WHR Niederried                WHF Wehrfeld 1                SYW    Koten";2017;05;15;15;58;00;s;453.899994;m.ü.M;D
122;7194;"P WEH WHR Niederried                WHF Wehrfeld 2                KLAPPE 2A";2017;05;15;15;58;00;s;0.000000;cm;D
123;7195;"P WEH WHR Niederried                WHF Wehrfeld 3                KLAPPE 3A";2017;05;15;15;58;00;s;0.000000;cm;D
124;7196;"P WEH WHR Niederried                WHF Wehrfeld 4                KLAPPE 4A";2017;05;15;15;58;00;s;0.000000;cm;D
125;7197;"P WEH WHR Niederried                WHF Wehrfeld 2                SEGMNT 2";2017;05;15;15;58;00;s;0.000000;cm;D
126;7198;"P WEH WHR Niederried                WHF Wehrfeld 3                SEGMNT 3";2017;05;15;15;58;00;s;0.000000;cm;D
127;7199;"P WEH WHR Niederried                WHF Wehrfeld 4                SEGMNT 4";2017;05;15;15;58;00;s;0.000000;cm;D
128;7200;"P WEH WHR Niederried                WHF Wehrfeld 2                SYW    Koten";2017;05;15;15;58;00;s;453.899994;m.ü.M;D
129;7201;"P WEH WHR Niederried                WHF Wehrfeld 3                SYW    Koten";2017;05;15;15;58;00;s;453.899994;m.ü.M;D
130;7202;"P WEH WHR Niederried                WHF Wehrfeld 4                SYW    Koten";2017;05;15;15;58;00;s;453.899994;m.ü.M;D
131;7203;"P WEH WHR Aarberg                   WHF Wehrfeld 1                KLAPPE 1A";2017;05;15;15;58;00;s;0.000000;cm;D
132;7204;"P WEH WHR Aarberg                   WHF Wehrfeld 2                KLAPPE 2A";2017;05;15;15;58;00;s;0.000000;cm;D
133;7205;"P WEH WHR Aarberg                   WHF Wehrfeld 3                KLAPPE 3A";2017;05;15;15;58;00;s;24.472792;cm;D
134;7206;"P WEH WHR Aarberg                   WHF Wehrfeld 1                SEGMNT 1";2017;05;15;15;58;00;s;0.000000;cm;D
135;7207;"P WEH WHR Aarberg                   WHF Wehrfeld 2                SEGMNT 2";2017;05;15;15;58;00;s;0.000000;cm;D
136;7208;"P WEH WHR Aarberg                   WHF Wehrfeld 3                SEGMNT 3";2017;05;15;15;58;00;s;0.000000;cm;D
137;7209;"P WEH WHR Aarberg                   WHF Wehrfeld 1                SYW    Koten";2017;05;15;15;58;00;s;442.700012;m.ü.M;D
138;7210;"P WEH WHR Aarberg                   WHF Wehrfeld 2                SYW    Koten";2017;05;15;15;58;00;s;442.700012;m.ü.M;D
139;7211;"P WEH WHR Aarberg                   WHF Wehrfeld 3                SYW    Koten";2017;05;15;15;58;00;s;442.700012;m.ü.M;D
140;7135;"A 0.4 O   RONT Feldstr. 40                                        SOL    OVolUmax Soll-Vorgabe";2017;05;15;15;58;00;s;0.000000;%;D
141;7136;"A 0.4 O   RONT Feldstr. 40                                        SOL    UVolUmin Soll-Vorgabe";2017;05;15;15;58;00;s;0.000000;%;D
142;7137;"A 0.4 O   RONT Feldstr. 40                                        SOL    TMaxUc_H Soll-Vorgabe";2017;05;15;15;58;00;s;0.000000;%;D
143;7138;"A 0.4 O   RONT Feldstr. 40                                        SOL    TMinUc_L Soll-Vorgabe";2017;05;15;15;58;00;s;0.000000;%;D
145;7149;"P MAA WKW Kandergrund                MA Masch 1                   SOL    Q-REG    Soll-Vorgabe";2017;05;15;15;58;00;s;0.000000;MVar;DH
146;7150;"P MAA WKW Kandergrund                MA Masch 1                   SOL    P-REG    Soll-Vorgabe";2017;05;15;15;58;00;s;1.000000;m3/s;DH
147;8396;"A WRE WKW Kandergrund               ORG Wasserstandsregelung      SOL    WKWReg_P Soll-Vorgabe";2017;05;15;15;58;00;s;8.500000;MW;D
148;8540;"A 0.4 O   ESR Murtenstr. 107                                      SOL    NetzImp  Soll-Vorgabe";2017;05;15;15;58;00;s;0.000000;ohne;D
149;8544;"A 0.4 O   ESR Murtenstr. 107                                      SOL    ZeitVerh Soll-Vorgabe";2017;05;15;15;58;00;s;0.000000;ohne;D
150;8545;"A 0.4 O   ESR Murtenstr. 107                                      SOL    TotBanUn Soll-Vorgabe";2017;05;15;15;58;00;s;0.000000;V;D
151;8546;"A 0.4 O   ESR Murtenstr. 107                                      SOL    TotBanOb Soll-Vorgabe";2017;05;15;15;58;00;s;0.000000;V;D
152;8547;"A 0.4 O   ESR Murtenstr. 107                                      SOL    USoll    Soll-Vorgabe";2017;05;15;15;58;00;s;0.000000;V;D
153;7459;"P MAA WKW Mühleberg                  MA Masch 3                   SOL    Q-REG    Soll-Vorgabe";2017;05;15;15;58;00;s;0.000000;MVar;DH
154;2115;"P MAA WKW Mühleberg                  MA Masch 3                   SOL    phi-REG  Soll-Vorgabe";2017;05;15;15;58;00;s;-0.960000;ohne;D
155;251;"A ALG O   KVA Thun                  ORG Dampfturbine Generator    SOL             Soll-Vorgabe";2017;05;15;15;58;00;s;0.000000;MW;D
156;8562;"A 0.4 O   ESR Hangenbachweg 2                                     SOL    NetzImp  Soll-Vorgabe";2017;05;15;15;58;00;s;0.000000;ohne;D
157;8563;"A 0.4 O   ESR Hangenbachweg 2                                     SOL    ZeitVerh Soll-Vorgabe";2017;05;15;15;58;00;s;0.000000;ohne;D
158;8564;"A 0.4 O   ESR Hangenbachweg 2                                     SOL    TotBanUn Soll-Vorgabe";2017;05;15;15;58;00;s;0.000000;V;D
159;8565;"A 0.4 O   ESR Hangenbachweg 2                                     SOL    TotBanOb Soll-Vorgabe";2017;05;15;15;58;00;s;0.000000;V;D
160;10266;"A 0.4 O   ESR Lyssstr. ESR1                                       SOL    NetzImp  Soll-Vorgabe";2017;05;15;15;58;00;s;0.000000;ohne;D
161;10267;"A 0.4 O   ESR Allmendstr. 10a                                     SOL    USoll    Soll-Vorgabe";2017;05;15;15;58;00;s;0.000000;V;D
162;318;"A 220 KW  Mühleberg KKM             ORG 1210 KKM A1               SOL    IWL      Dummy";2017;05;15;15;58;00;s;0.000000;kV;D
163;319;"A 220 KW  Mühleberg KKM             ORG 1210 KKM A1               SOL    IWL      Dummy";2017;05;15;15;58;00;s;0.000000;kVar;D
164;320;"A 220 KW  Mühleberg KKM             ORG 1220 KKM A2               SOL    IWL      Dummy";2017;05;15;15;58;00;s;0.000000;kVar;D
165;321;"A 220 KW  Mühleberg KKM             ORG 1220 KKM A2               SOL    IWL      Dummy";2017;05;15;15;58;00;s;0.000000;kV;D
166;8337;"P WRE WHR Spiezmoos-Weiher          ORG Wasserhaushalt            SOL    W-Stand  Sollvorg. Hsoll-Hand";2017;05;15;15;58;00;s;623.250000;m.ü.M;DH
167;8338;"P WRE WHR Spiezmoos-Weiher          ORG Wasserhaushalt            SOL    W-Stand  Sollvorg. Hsoll-Hand";2017;05;15;15;58;00;s;1.200000;m;DH
168;8214;"P MAA WKW Aarberg                    MA Masch 1                   SOL    Q-REG    Soll-Vorgabe";2017;05;15;15;58;00;s;0.000000;MVar;DH
169;8215;"P MAA WKW Aarberg                    MA Masch 2                   SOL    Q-REG    Soll-Vorgabe";2017;05;15;15;58;00;s;0.000000;MVar;DH
170;8216;"P WEH WHR Aarberg                   PWZ Pflichtwasserzentrale     SOL             Soll-Vorgabe";2017;05;15;15;58;00;s;3.500000;m3/s;DH
171;143;"A ALG WHR Aarberg                   ORG PMS Schönau LHG           SOL    IWL      Dummy";2017;05;15;15;58;00;s;0.000000;m3/s;D
172;8217;"P MAA WKW Erlenbach                  MA Masch 2                   SOL    P-REG    Soll-Vorgabe";2017;05;15;15;58;00;s;1.600000;m3/s;D
173;8218;"P MAA WKW Simmefluh                  MA Masch 1                   SOL    P-REG    Soll-Vorgabe";2017;05;15;15;58;00;s;80.000000;%;DH
174;8219;"P MAA WKW Simmefluh                  MA Masch 1                   SOL    Q-REG    Soll-Vorgabe";2017;05;15;15;58;00;s;0.000000;MVar;DH
175;8220;"P WRE WHR Erlenbach                                               SOL    Regler   Soll-Vorgabe";2017;05;15;15;58;00;s;682.500000;m.ü.M;DH
176;10046;"P MAA UST Mühleberg 1Ph              MA Masch 7                   SOL             Soll-Vorgabe";2017;05;15;15;58;00;s;0.700000;MVar;DH
177;10047;"P MAA UST Mühleberg 1Ph              MA Masch 7                   SOL             Soll-Vorgabe";2017;05;15;15;58;00;s;55.000000;m3/s;DH
178;150;"A ALG KW  Mühleberg KKM             ORG PMS Schönau LHG           SOL    IWL      Dummy";2017;05;15;15;58;00;s;0.000000;grd C;D
179;151;"A ALG KW  Mühleberg KKM             ORG PMS Schönau LHG           SOL    IWL      Dummy";2017;05;15;15;58;00;s;0.000000;m3/s;D
180;152;"A ALG KW  Mühleberg KKM             ORG PMS Laupen LHG            SOL    IWL      Dummy";2017;05;15;15;58;00;s;0.000000;m3/s;D
181;8221;"P WRE WHR Spiezmoos-Weiher          ORG Wasserhaushalt            SOL    Leistung Sollvorg. Hmax";2017;05;15;15;58;00;s;624.450012;m.ü.M;D
182;8222;"P MAA WKW Erlenbach                  MA Masch 2                   SOL    Q-REG    Soll-Vorgabe";2017;05;15;15;58;00;s;-0.100000;MVar;DH
183;8223;"P WRE WHR Mühleberg                 ORG Wasserstandsregelung      SOL    WHRReg_H Soll-Vorgabe";2017;05;15;15;58;00;s;0.000000;m.ü.M;D
184;8224;"P WRE WHR Mühleberg                 ORG Wasserstandsregelung      SOL    WHRReg_Q Soll-Vorgabe";2017;05;15;15;58;00;s;0.000000;m3/s;D
185;8225;"P WEH WHR Port                      WHF Wehrfeld 1                SOL    Ober     Soll-Vorgabe";2017;05;15;15;58;00;s;155.000000;cm;DH
186;8226;"P WEH WHR Port                      WHF Wehrfeld 1                SOL    Unte     Soll-Vorgabe";2017;05;15;15;58;00;s;75.000000;cm;DH
187;8227;"P WRE WHR Port                      ORG Wasserstandsregelung      SOL             Soll-Vorgabe";2017;05;15;15;58;00;s;-20.000000;m3/s;DH
188;8655;"P MAA WKW Aarberg                    MA Masch 2                   SOL    Öffbegr  Soll-Vorgabe";2017;05;15;15;58;00;s;100.000000;%;DH
189;8656;"P MAA WKW Aarberg                    MA Masch 1                   SOL    Öffbegr  Soll-Vorgabe";2017;05;15;15;58;00;s;100.000000;%;D
190;8305;"P MAA WKW Wynau                      MA Masch 4                   SOL    phi-REG  Soll-Vorgabe";2017;05;15;15;58;00;s;0.000000;;D
191;8306;"P MAA WKW Wynau                      MA Masch 2                   SOL    P-REG    Soll-Vorgabe";2017;05;15;15;58;00;s;80.000000;%;DH
192;8307;"P MAA WKW Wynau                      MA Masch 3                   SOL    P-REG    Soll-Vorgabe";2017;05;15;15;58;00;s;70.000000;%;DH
193;8308;"P MAA WKW Wynau                      MA Masch 4                   SOL    P-REG    Soll-Vorgabe";2017;05;15;15;58;00;s;70.000000;%;DH
194;8309;"P WRE WHR Simmefassung              ORG Wasserstandsregelung      SOL    STOReg_Q Stauraum Hsoll-Hand";2017;05;15;15;58;00;s;627.700012;m.ü.M;D
195;8310;"P WRE WHR Simmefassung              ORG Wasserstandsregelung      SOL    WHRReg_Q Stauraum Hsoll-Hand";2017;05;15;15;58;00;s;627.700012;m.ü.M;D
196;8228;"P WEH WHR Port                      WHF Wehrfeld 2                SOL    Ober     Soll-Vorgabe";2017;05;15;15;58;00;s;247.000000;cm;DH
197;8229;"P WEH WHR Port                      WHF Wehrfeld 3                SOL    Ober     Soll-Vorgabe";2017;05;15;15;58;00;s;155.000000;cm;DH
198;8230;"P WEH WHR Port                      WHF Wehrfeld 4                SOL    Ober     Soll-Vorgabe";2017;05;15;15;58;00;s;155.000000;cm;DH
199;8231;"P WEH WHR Port                      WHF Wehrfeld 5                SOL    Ober     Soll-Vorgabe";2017;05;15;15;58;00;s;155.000000;cm;DH
200;8232;"P WEH WHR Port                      WHF Wehrfeld 2                SOL    Unte     Soll-Vorgabe";2017;05;15;15;58;00;s;0.000000;cm;DH
201;8233;"P WEH WHR Port                      WHF Wehrfeld 3                SOL    Unte     Soll-Vorgabe";2017;05;15;15;58;00;s;75.000000;cm;DH
202;8234;"P WEH WHR Port                      WHF Wehrfeld 4                SOL    Unte     Soll-Vorgabe";2017;05;15;15;58;00;s;75.000000;cm;DH
203;8235;"P WEH WHR Port                      WHF Wehrfeld 5                SOL    Unte     Soll-Vorgabe";2017;05;15;15;58;00;s;75.000000;cm;DH
204;8236;"P MAA WKW Bannwil                    MA Masch 1                   SOL    Q-REG    Soll-Vorgabe";2017;05;15;15;58;00;s;0.000000;MVar;DH
205;8237;"P MAA WKW Bannwil                    MA Masch 2                   SOL    Q-REG    Soll-Vorgabe";2017;05;15;15;58;00;s;0.000000;MVar;DH
206;8238;"P WRE WHR Spiezmoos-Weiher          ORG Wasserhaushalt            SOL    Leistung Sollvorg. Hmin";2017;05;15;15;58;00;s;623.250000;m.ü.M;D
207;8239;"P MAA WKW Bannwil                    MA Masch 3                   SOL    Q-REG    Soll-Vorgabe";2017;05;15;15;58;00;s;0.000000;MVar;D
208;8240;"P WRE WHR Spiezmoos-Weiher          ORG Wasserhaushalt            SOL    Leistung Sollvorg. P1Maschine";2017;05;15;15;58;00;s;8.500000;MW;D
209;8241;"P MAA WKW Erlenbach                  MA Masch 1                   SOL    P-REG    Soll-Vorgabe";2017;05;15;15;58;00;s;1.800000;m3/s;DH
210;8242;"P MAA WKW Erlenbach                  MA Masch 1                   SOL    Q-REG    Soll-Vorgabe";2017;05;15;15;58;00;s;-0.100000;MVar;DH
211;8243;"P MAA WKW Klusi                      MA Masch 1                   SOL             Soll-Vorgabe";2017;05;15;15;58;00;s;1.000000;;D
212;8244;"P WRE WHR Spiezmoos-Weiher          ORG Wasserhaushalt            SOL    Leistung Sollvorg. P2Maschine";2017;05;15;15;58;00;s;13.000000;MW;DH
213;9317;"P WRE WKW Aarberg                   ORG Wasserstandsregelung      SOL    MAAReg_H Soll-Vorgabe";2017;05;15;15;58;00;s;451.000000;m.ü.M;D
214;9318;"P WRE WKW Aarberg                   ORG Wasserstandsregelung      SOL    MAAReg_Q Soll-Vorgabe";2017;05;15;15;58;00;s;180.000000;m3/s;DH
215;8247;"P WRE WHR Aarberg                   ORG Wasserstandsregelung      SOL    WHRReg_H Sollvorg. Hsoll-Hand";2017;05;15;15;58;00;s;451.049988;m.ü.M;D
216;8248;"P WRE WHR Aarberg                   ORG Wasserstandsregelung      SOL    WHRReg_Q Sollvorg. Qsoll-Hand";2017;05;15;15;58;00;s;25.000000;m3/s;D
217;8249;"P MAA WKW Aarberg                    MA Masch 1                   SOL    P-REG    Soll-Vorgabe";2017;05;15;15;58;00;s;60.000000;%;D
218;8250;"P MAA WKW Spiez                      MA Masch 1                   SOL    P-REG    Soll-Vorgabe";2017;05;15;15;58;00;s;55.000000;%;DH
219;8251;"P MAA WKW Aarberg                    MA Masch 2                   SOL    P-REG    Soll-Vorgabe";2017;05;15;15;58;00;s;60.000000;%;D
220;8657;"P MAA WKW Niederried                 MA Masch 1                   SOL    Öffbegr  Soll-Vorgabe";2017;05;15;15;58;00;s;0.000000;%;D
221;8658;"P MAA WKW Niederried                 MA Masch 2                   SOL    Öffbegr  Soll-Vorgabe";2017;05;15;15;58;00;s;0.000000;%;D
222;8270;"P MAA WKW Niederried                 MA Masch 1                   SOL    P-REG    Soll-Vorgabe";2017;05;15;15;58;00;s;76.000000;%;DH
223;8271;"P MAA WKW Niederried                 MA Masch 2                   SOL    P-REG    Soll-Vorgabe";2017;05;15;15;58;00;s;50.500000;%;DH
224;8272;"P MAA WKW Niederried                 MA Masch 1                   SOL    Q-REG    Soll-Vorgabe";2017;05;15;15;58;00;s;0.000000;MVar;DH
225;8273;"P MAA WKW Niederried                 MA Masch 2                   SOL    Q-REG    Soll-Vorgabe";2017;05;15;15;58;00;s;0.000000;MVar;DH
226;215;"A ALG KW  Mühleberg KKM             ORG PMS Schiffenen EEF        SOL    IWL      Dummy";2017;05;15;15;58;00;s;0.000000;m.ü.M;D
227;216;"A ALG KW  Mühleberg KKM             ORG PMS Schiffenen EEF        SOL    IWL      Dummy";2017;05;15;15;58;00;s;0.000000;m3/s;D
228;8274;"P WRE WHR Niederried                ORG Wasserstandsregelung      SOL    WHRReg_H Sollvorg. Hsoll-Hand";2017;05;15;15;58;00;s;461.079987;m.ü.M;DH
